OrderID,Date,CustomerID,ProductID,Region,Quantity,SalesAmount,Profit
O104334,2023-02-21,C0191,P018,South,1,311.18668237276734,27.90749294259137
O104335,2024-01-16,C0078,P025,South,8,6273.515759785937,1825.3065664299595
O104336,2023-08-22,C0005,P044,East,4,1570.9943532701286,179.08106201333442
O104337,2022-08-04,C0164,P005,East,6,2978.601122211436,435.21027273508236
O104338,2024-04-12,C0168,P039,North,3,1040.745442409498,184.45763935645226
O104339,2023-09-15,C0159,P027,North,7,3368.818081643999,993.07040953692
O104340,2024-03-25,C0155,P020,South,5,3556.9281454551274,791.4107378952464
O104341,2023-06-09,C0191,P044,West,7,1396.8465362216878,289.7054470023441
O104342,2022-08-21,C0131,P043,South,1,194.6862360937148,35.257676015225414
O104343,2024-12-08,C0124,P013,South,1,715.3930108793278,161.08404531969404
O104344,2022-07-13,C0103,P041,West,4,3206.492200388587,692.6150534977357
O104345,2022-09-07,C0037,P009,West,3,1788.9600487233856,493.2345740883371
O104346,2024-03-19,C0179,P042,West,8,2107.815301285751,390.91295192038484
O104347,2022-04-18,C0060,P050,East,5,2438.4058176244475,378.8688816780854
O104348,2023-06-10,C0198,P014,West,6,4694.147820873678,1181.9418598256839
O104349,2022-12-12,C0012,P008,South,4,2868.6391655889993,717.0044077464454
O104350,2022-05-16,C0045,P029,West,1,198.87893003743307,18.38816877017485
O104351,2024-05-20,C0124,P001,East,4,3888.9298514496822,424.663359834579
O104352,2023-10-31,C0014,P017,North,2,602.0549855954057,174.39098542927005
O104353,2022-10-12,C0037,P039,East,8,2386.8044329792738,384.3408753838274
O104354,2022-08-27,C0133,P024,South,2,1027.7430459418206,184.90656907439424
O104355,2023-08-30,C0158,P009,East,2,789.0376322000873,100.63388418533866
O104356,2023-11-07,C0136,P018,West,1,985.5873897799546,167.8137529280416
O104357,2023-04-11,C0071,P001,West,1,168.84079592871876,39.819270100882555
O104358,2024-12-09,C0004,P020,North,4,1503.1810873237991,256.4220613838778
O104359,2023-06-19,C0135,P036,North,6,2666.6996663073987,343.1940335664834
O104360,2022-01-24,C0037,P045,East,4,2176.452377398986,161.05802243165712
O104361,2024-05-19,C0173,P029,North,9,1032.892072688285,291.3430951206271
O104362,2023-07-21,C0153,P027,North,4,696.50367450981,186.60340284967577
O104363,2024-05-07,C0067,P017,North,1,332.0286784568304,82.2903980022097
O104364,2023-03-17,C0105,P034,East,3,1795.8056205511098,401.3944155100066
O104365,2022-01-16,C0021,P013,East,6,4745.9664790447505,848.9464817569129
O104366,2022-04-24,C0038,P006,South,6,4307.074883600726,1181.6425337130408
O104367,2022-06-15,C0182,P013,South,5,3051.612107251748,756.572085807838
O104368,2024-07-31,C0140,P033,West,9,4117.58600179404,1045.8780049918466
O104369,2023-02-14,C0054,P040,South,4,3534.5002081221537,450.251563216339
O104370,2022-04-24,C0175,P002,South,2,1027.590577864869,160.164961860051
O104371,2023-02-09,C0101,P044,East,1,369.327525048037,83.72675897914985
O104372,2024-01-22,C0059,P022,South,4,2665.606413467406,380.55683448001423
O104373,2023-10-28,C0016,P006,North,7,5060.324478493746,877.9342313560315
O104374,2023-07-08,C0037,P008,South,5,2293.116101864849,485.2881291705044
O104375,2022-05-30,C0006,P032,North,6,751.9737176479387,119.89438905013469
O104376,2022-10-20,C0151,P049,North,1,184.7183502130395,45.85815948283347
O104377,2024-12-20,C0077,P032,East,6,5166.234016225773,408.492624014393
O104378,2022-01-07,C0150,P021,South,3,452.6793872003314,103.89631456584965
O104379,2024-12-06,C0085,P050,South,7,4429.723902365434,382.29631420669955
O104380,2023-05-30,C0129,P003,North,5,1326.6922345222633,377.3907585812918
O104381,2022-05-11,C0177,P003,East,4,1224.1346484790374,157.31283389062574
O104382,2023-06-27,C0066,P014,North,5,1730.0028188128153,430.52519763394525
O104383,2022-07-10,C0066,P031,East,6,806.7734854639104,145.50502247539455
O104384,2024-12-05,C0089,P046,North,9,2335.605720536368,169.9661544741974
O104385,2023-08-01,C0032,P032,South,8,5483.599888500371,1072.8482968702226
O104386,2022-11-08,C0134,P025,East,2,1097.690845174409,305.20682999569743
O104387,2023-11-21,C0118,P038,East,3,2452.788531495127,219.05511256519566
O104388,2024-12-13,C0034,P047,West,7,1085.8252712744093,141.51206492673998
O104389,2022-04-22,C0088,P036,West,1,900.008466626468,143.81205384492173
O104390,2022-10-17,C0100,P007,South,6,5980.552072257153,710.2698955985138
O104391,2023-01-05,C0034,P041,North,4,456.6639000956187,130.5806989456062
O104392,2022-05-22,C0069,P025,East,8,7767.008471887519,1121.3623623211593
O104393,2023-06-07,C0148,P036,South,6,1873.6586500435083,401.9288495389576
O104394,2022-07-29,C0001,P040,North,1,723.2888243854333,76.65356453462543
O104395,2024-09-07,C0125,P025,East,2,726.4701975888672,76.22596383287843
O104396,2023-01-31,C0092,P049,West,1,569.6315908727684,53.523913742136216
O104397,2023-12-13,C0026,P042,South,9,5034.389929672943,798.9731166829556
O104398,2022-07-17,C0031,P023,West,6,2549.9695890249895,467.19153222679046
O104399,2022-05-27,C0048,P002,East,5,3728.960457297502,196.46789413390704
O104400,2023-11-30,C0128,P038,North,5,3198.3641683849146,825.9163198907786
O104401,2024-03-20,C0164,P009,West,5,2787.2465177442905,496.65520124149833
O104402,2022-02-02,C0069,P016,East,5,4922.776903632155,439.6161901856556
O104403,2024-07-02,C0134,P018,West,8,7568.06714854875,505.723434345161
O104404,2024-01-28,C0011,P026,West,3,2879.676783642886,189.48222635361293
O104405,2024-03-05,C0187,P020,East,7,6252.340946760713,715.3357779759824
O104406,2024-03-22,C0093,P015,South,8,2637.1184390315348,461.0290544210592
O104407,2022-04-29,C0193,P029,North,8,3319.827423042903,879.9530716542592
O104408,2024-03-10,C0138,P027,East,8,2463.593260727657,679.3145481260083
O104409,2023-03-11,C0036,P042,East,3,2962.6775955016856,764.6136999334593
O104410,2024-01-22,C0056,P036,North,4,949.5827311485682,125.47868541085897
O104411,2024-08-14,C0062,P045,North,1,429.860580003015,54.437302238351776
O104412,2023-12-01,C0057,P049,East,6,1674.8398934845247,497.20065207917656
O104413,2024-01-09,C0180,P004,West,4,1204.4337238633116,265.3610277361001
O104414,2022-08-21,C0054,P001,North,2,644.7581926457808,81.39297525454779
O104415,2023-02-12,C0013,P029,South,7,4729.92525602771,625.6273937360189
O104416,2024-04-21,C0014,P035,North,2,336.88886634475,53.45116142284505
O104417,2023-02-05,C0149,P032,East,8,4922.215090091245,1011.2773322928678
O104418,2022-12-18,C0038,P026,West,9,7536.218513901235,2068.652718314073
O104419,2023-09-25,C0032,P011,South,2,1579.7427978879755,157.30570092197658
O104420,2023-10-21,C0182,P018,North,2,472.10905690818583,33.56735496557384
O104421,2023-06-08,C0004,P047,East,3,2769.7756839027743,419.44937585022313
O104422,2023-07-22,C0110,P004,West,7,5551.569402850077,618.2442568981728
O104423,2024-05-13,C0044,P015,South,9,942.9503385560531,182.9400680374904
O104424,2024-02-18,C0194,P045,East,6,4581.817621113765,1030.0095965022501
O104425,2022-11-10,C0200,P021,North,8,6109.43608607839,780.0771665247321
O104426,2023-11-29,C0013,P009,West,6,3282.806834915917,726.691385765311
O104427,2024-01-21,C0112,P036,West,1,141.384174405735,19.198106552203082
O104428,2022-01-12,C0086,P012,South,6,3731.4920667246874,778.9192472831319
O104429,2022-04-18,C0052,P037,North,3,2367.516252092635,493.0712497389678
O104430,2024-06-24,C0047,P041,West,9,3094.0798481001048,369.86607563260765
O104431,2024-05-08,C0132,P002,East,1,700.3613964266086,146.32698835331152
O104432,2024-09-07,C0001,P044,East,1,418.53357553994374,60.78730336034298
O104433,2024-07-30,C0187,P011,North,7,4315.285447284056,578.7390536307892
O104434,2024-04-13,C0143,P008,South,4,1784.4366979538488,218.27575293115254
O104435,2023-01-12,C0047,P026,West,3,1120.1559582480036,152.8019473073014
O104436,2024-11-24,C0041,P021,West,9,7832.9072509995585,1932.2703049781355
O104437,2024-03-16,C0200,P043,West,8,6227.635466134711,693.1028429781405
O104438,2024-08-27,C0063,P023,West,4,1643.6168823033365,362.4123472693468
O104439,2023-05-04,C0087,P005,North,8,3929.3478196295046,1081.1802739585123
O104440,2022-08-05,C0024,P022,North,1,722.5330760878113,99.42577898336468
O104441,2024-01-08,C0026,P003,South,2,1659.9418050629165,95.24416765534538
O104442,2022-05-30,C0071,P004,North,6,4295.442819253447,241.19558874149234
O104443,2023-04-13,C0070,P009,West,4,2347.353690457498,199.23333947251672
O104444,2024-07-12,C0133,P010,South,9,8630.5252386433,668.9624608685589
O104445,2023-05-24,C0097,P005,North,8,6373.834062139258,1510.7345148605875
O104446,2022-08-02,C0150,P015,North,3,612.0980230564794,75.72428638177108
O104447,2024-02-04,C0045,P028,East,6,3613.951133476904,770.232165651083
O104448,2023-10-23,C0170,P017,North,2,937.2019545121727,56.80742706097784
O104449,2022-09-03,C0135,P025,North,8,6523.5365848937145,808.4949569002683
O104450,2022-02-12,C0073,P019,East,9,1261.7705742451992,136.9482359587858
O104451,2023-06-19,C0095,P032,West,1,469.65121296618526,55.99187753173017
O104452,2024-04-05,C0086,P035,South,5,1932.2434190456866,188.74045952824898
O104453,2022-06-28,C0104,P037,South,6,1362.404316730479,278.5830794682045
O104454,2024-03-12,C0056,P032,North,3,1322.7711113628445,285.27968763458085
O104455,2023-06-09,C0063,P038,South,2,1411.0405007320624,122.92473004483584
O104456,2023-01-13,C0120,P005,East,8,3404.080772234189,800.9342375231278
O104457,2023-04-07,C0109,P030,West,3,1866.017753451386,209.94821213977147
O104458,2023-04-14,C0069,P038,South,8,5068.244930763026,611.8923813112043
O104459,2024-03-15,C0118,P049,South,2,1256.80002870446,323.2515874475131
O104460,2022-11-27,C0164,P011,North,6,3459.4721732987095,952.3632105164235
O104461,2024-04-05,C0111,P037,West,1,205.28941211414912,52.592905288048826
O104462,2022-02-02,C0043,P048,East,9,2669.4930122261403,232.08760470971498
O104463,2022-08-14,C0179,P030,South,4,3280.2414745035608,983.4718589183515
O104464,2022-06-16,C0151,P041,West,3,1656.3868200913175,361.1566835291978
O104465,2023-02-11,C0058,P048,East,7,5148.280789768784,914.6804030423674
O104466,2024-04-05,C0101,P023,East,3,1838.7545165744564,530.8674636084584
O104467,2023-01-04,C0112,P030,North,8,1078.569832401716,274.3289506460131
O104468,2024-11-15,C0179,P050,East,3,2449.7771763483315,546.1429364124912
O104469,2024-02-03,C0036,P026,North,4,631.5671003045782,163.95438479702838
O104470,2022-11-25,C0136,P002,North,7,6641.996522299011,972.1667525135676
O104471,2023-07-21,C0171,P036,South,5,1469.196147672841,324.85338922362945
O104472,2023-02-10,C0009,P034,East,9,5050.489762027211,493.1550964617725
O104473,2022-04-18,C0133,P041,East,6,943.3754293152472,280.18265233047225
O104474,2024-12-27,C0176,P002,West,5,4527.195703996195,892.9686407986176
O104475,2022-11-17,C0064,P024,West,2,1963.8924582166478,497.9632202701531
O104476,2024-04-28,C0071,P050,North,4,926.6530097962835,140.69833206584946
O104477,2023-07-31,C0130,P049,South,3,1098.6236647325034,263.2820904009256
O104478,2024-09-03,C0076,P024,South,4,457.14791845785203,67.1304460314982
O104479,2023-03-02,C0071,P042,South,6,4849.613656624265,957.8048646316706
O104480,2022-12-24,C0199,P049,South,1,380.31789941327133,93.00054461120139
O104481,2024-09-17,C0082,P046,East,2,1259.9074448152962,99.68195986294039
O104482,2024-01-27,C0097,P011,South,6,811.7799069120787,112.99689164870387
O104483,2024-11-24,C0052,P033,North,4,2975.656960029091,554.1692042508896
O104484,2024-04-19,C0179,P026,North,5,2882.3178351052707,384.7877780408082
O104485,2022-04-05,C0011,P041,North,2,1504.9644427979033,191.56964593624983
O104486,2023-10-27,C0172,P014,North,8,6484.86305468694,780.8814148260877
O104487,2022-06-29,C0066,P004,West,4,721.2743182438013,77.13881365645524
O104488,2022-07-21,C0006,P015,South,6,3721.697452283416,975.9263595379354
O104489,2024-02-13,C0033,P029,North,6,4109.697782960758,1154.5056809586797
O104490,2023-09-04,C0055,P022,South,4,2260.1875142019817,508.63793684725516
O104491,2022-09-01,C0060,P040,East,3,792.5053753158302,45.568962546586306
O104492,2022-03-18,C0018,P022,West,1,816.0375556519633,201.20083146397414
O104493,2023-11-29,C0178,P011,North,1,997.7124959556386,182.56638144214614
O104494,2024-08-03,C0101,P038,North,7,6806.402590299694,1630.320745990811
O104495,2024-11-16,C0036,P032,North,6,4798.659650877049,764.5924844128552
O104496,2024-10-05,C0180,P018,South,4,1905.1878020311174,114.92184027407957
O104497,2022-10-29,C0195,P033,East,1,403.5704480560199,88.96155475536209
O104498,2024-07-28,C0057,P009,North,2,323.38243838149725,52.0749606362344
O104499,2024-02-16,C0173,P028,North,8,3797.261387012171,1019.6059734013858
O104500,2023-05-08,C0170,P022,East,6,1442.6624277517149,338.3540883751963
O104501,2024-02-06,C0165,P039,West,9,2960.1111793988307,414.09124629026064
O104502,2023-03-13,C0120,P028,North,6,5416.1885751576965,1251.250538272613
O104503,2024-12-11,C0140,P019,West,6,5830.038410160582,1013.2732094661768
O104504,2022-02-24,C0015,P036,North,1,953.7031004191844,95.23773392840522
O104505,2022-11-26,C0116,P030,East,3,822.0603517771556,127.39599145521873
O104506,2022-08-17,C0003,P040,North,7,6375.633511882534,673.5257408226627
O104507,2024-05-18,C0200,P012,East,3,682.0643124307159,34.95179228405253
O104508,2022-01-28,C0007,P040,East,2,1113.7883741770697,124.40898456376026
O104509,2023-08-03,C0055,P003,North,6,4075.7821832276163,417.2799309471492
O104510,2023-03-11,C0187,P047,South,6,3097.3211147422617,158.22425544927538
O104511,2022-08-06,C0108,P038,East,4,3826.614767500511,941.2758359226674
O104512,2022-12-15,C0020,P010,South,2,799.7829015648891,55.38195438501389
O104513,2024-11-03,C0100,P012,West,7,4022.4792775178003,652.7066687010118
O104514,2022-12-07,C0072,P039,South,9,1511.1444773852752,233.4276871559738
O104515,2023-08-30,C0025,P017,South,3,2601.006366211024,248.01123530906995
O104516,2022-11-09,C0072,P014,South,7,3304.1893944468516,963.8886360037127
O104517,2023-10-18,C0018,P031,East,6,4382.873424196785,880.6656642919514
O104518,2024-06-03,C0173,P004,West,4,2856.0842717779055,723.6696672841061
O104519,2023-01-30,C0114,P001,West,2,1417.2732071016442,246.65534003647588
O104520,2022-06-16,C0044,P033,South,4,2224.9778035267877,513.3090082461819
O104521,2022-06-08,C0128,P035,East,6,2098.6014689583394,613.7250912299946
O104522,2023-04-08,C0175,P006,West,8,5300.680821641982,726.7305148576839
O104523,2024-09-08,C0193,P013,East,8,7724.89882744077,1360.091752501994
O104524,2023-08-20,C0109,P043,West,7,5953.880312461777,1063.5667934124585
O104525,2024-08-13,C0012,P013,South,6,1187.3484503903935,353.82829950896195
O104526,2024-11-03,C0115,P048,East,4,483.4746457115803,52.348114089990766
O104527,2023-04-30,C0169,P035,South,1,549.0742211833913,120.1521971433562
O104528,2022-08-31,C0158,P044,East,7,5587.724915802837,472.4836003927135
O104529,2023-06-14,C0083,P015,East,6,2295.0737871029196,646.6792298888017
O104530,2024-01-30,C0182,P030,West,9,6580.030051024243,1300.1841947043463
O104531,2023-08-22,C0005,P050,North,7,6571.103964704496,1740.375821395677
O104532,2024-01-01,C0185,P042,North,7,3591.602393688414,983.4180380791927
O104533,2022-05-13,C0051,P042,West,8,2557.949524860477,484.16223498349046
O104534,2023-06-07,C0150,P034,East,6,5555.892455233334,1225.0843859333118
O104535,2023-05-28,C0046,P050,West,8,4200.300540826747,943.7241975913983
O104536,2024-02-29,C0003,P014,South,6,2802.332256045594,462.7216790545379
O104537,2024-01-07,C0046,P042,South,9,3762.228729481484,597.1016731439393
O104538,2022-08-19,C0153,P034,East,5,2403.5762859746587,232.0582112646632
O104539,2022-10-24,C0199,P046,East,6,4237.752412584734,618.6213343768385
O104540,2024-12-22,C0039,P010,North,6,2942.085986988832,875.8273271721927
O104541,2023-03-19,C0164,P027,North,7,2742.6104979230868,322.1618234939644
O104542,2023-12-11,C0081,P043,West,4,3077.0955960149904,740.3806703779762
O104543,2023-08-20,C0155,P041,West,3,848.0228529658698,54.983145366727825
O104544,2024-09-07,C0122,P033,East,7,1972.1824652375954,329.09256458515216
O104545,2022-05-30,C0195,P035,West,9,6541.12784604655,422.5734273959509
O104546,2024-11-06,C0039,P013,West,7,6160.251140193681,1040.77432819573
O104547,2022-10-07,C0166,P024,North,1,317.0897555474165,18.038638543064597
O104548,2024-03-14,C0099,P006,South,9,2448.112297309079,497.75923285173127
O104549,2022-06-03,C0139,P025,East,5,3516.376465808385,691.4155223274673
O104550,2023-01-06,C0067,P012,East,8,5269.7781567667,1314.6031046237847
O104551,2023-03-06,C0182,P041,North,8,4020.216894941208,787.2451059160478
O104552,2022-03-22,C0038,P036,West,3,558.8237275904855,157.30876229219777
O104553,2024-12-16,C0066,P017,South,3,547.8206636510581,134.6412555301578
O104554,2024-04-08,C0191,P036,South,1,799.6076101399191,66.49867130309181
O104555,2024-09-04,C0004,P047,East,9,4559.329850905053,530.5614505599773
O104556,2022-11-16,C0119,P028,North,6,5233.022292704418,295.96744035398575
O104557,2023-07-25,C0185,P044,West,5,3086.3014319248805,452.2465520885039
O104558,2024-06-11,C0016,P017,East,8,5254.914616766955,932.138107764788
O104559,2024-01-16,C0199,P010,North,4,3763.0999908707936,1078.0775795825537
O104560,2022-02-12,C0105,P036,East,3,744.4629139064825,134.42532931406888
O104561,2024-02-01,C0082,P046,West,8,4709.77445093837,1155.1052018992468
O104562,2024-09-18,C0034,P002,South,7,1066.273179786019,124.76036303091115
O104563,2023-10-17,C0118,P012,West,1,423.0325430939072,37.349377957168414
O104564,2023-08-17,C0014,P017,East,7,1633.0205487475926,412.679093479327
O104565,2023-09-06,C0162,P034,West,2,538.104732112227,60.19039699801718
O104566,2022-04-14,C0126,P007,North,4,3765.2609922179013,1008.464082040048
O104567,2023-07-30,C0071,P018,West,1,649.6142753843927,60.06493974966058
O104568,2022-05-05,C0127,P011,East,4,3611.7692794833315,949.5219908891255
O104569,2024-06-25,C0174,P017,South,2,998.3363319033492,242.80727114814405
O104570,2024-08-29,C0106,P028,West,3,1913.6370359911352,388.09548112087964
O104571,2024-05-08,C0150,P024,South,6,773.3103658418024,203.03663414540827
O104572,2023-07-30,C0065,P014,North,4,2090.2080361876024,277.32363832099776
O104573,2023-03-14,C0019,P033,South,6,3645.9060360564563,333.6315252710514
O104574,2024-09-16,C0138,P034,West,8,920.7995427119238,82.19072259143482
O104575,2022-01-15,C0048,P011,West,2,1621.0805182825525,190.622417946795
O104576,2023-02-18,C0099,P009,South,3,1097.6420575468348,177.3315197521759
O104577,2024-09-25,C0196,P006,East,1,507.2383674646932,136.45002035962082
